/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:04<00:04,  4.45s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.80s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.90s/it]
teacher pair=854 top=57 score_mean=0.144366
teacher pair=855 top=57 score_mean=0.144366
teacher pair=856 top=57 score_mean=0.144366
teacher pair=857 top=57 score_mean=0.144366
teacher pair=858 top=57 score_mean=0.144366
teacher pair=859 top=57 score_mean=0.144366
teacher pair=860 top=57 score_mean=0.144366
teacher pair=861 top=57 score_mean=0.144366
teacher pair=862 top=57 score_mean=0.144366
teacher pair=863 top=57 score_mean=0.144366
teacher pair=864 top=57 score_mean=0.144366
teacher pair=865 top=57 score_mean=0.144366
teacher pair=866 top=57 score_mean=0.144366
teacher pair=867 top=57 score_mean=0.144366
teacher pair=868 top=57 score_mean=0.144366
teacher pair=869 top=57 score_mean=0.144366
teacher pair=870 top=57 score_mean=0.144366
teacher pair=871 top=57 score_mean=0.144366
teacher pair=872 top=57 score_mean=0.144366
teacher pair=873 top=57 score_mean=0.144366
teacher pair=874 top=57 score_mean=0.144366
teacher pair=875 top=57 score_mean=0.144366
teacher pair=876 top=57 score_mean=0.144366
teacher pair=877 top=57 score_mean=0.144366
teacher pair=878 top=57 score_mean=0.144366
teacher pair=879 top=57 score_mean=0.144366
teacher pair=880 top=57 score_mean=0.144366
teacher pair=881 top=57 score_mean=0.144366
teacher pair=882 top=57 score_mean=0.144366
teacher pair=883 top=57 score_mean=0.144366
teacher pair=884 top=57 score_mean=0.144366
teacher pair=885 top=57 score_mean=0.144366
teacher pair=886 top=57 score_mean=0.144366
teacher pair=887 top=57 score_mean=0.144366
teacher pair=888 top=57 score_mean=0.144366
teacher pair=889 top=57 score_mean=0.144366
teacher pair=890 top=57 score_mean=0.144366
teacher pair=891 top=57 score_mean=0.144366
teacher pair=892 top=57 score_mean=0.144366
teacher pair=893 top=57 score_mean=0.144366
teacher pair=894 top=57 score_mean=0.144366
teacher pair=895 top=57 score_mean=0.144366
teacher pair=896 top=57 score_mean=0.144366
teacher pair=897 top=57 score_mean=0.144366
teacher pair=898 top=57 score_mean=0.144366
teacher pair=899 top=57 score_mean=0.144366
teacher pair=900 top=57 score_mean=0.144366
teacher pair=901 top=57 score_mean=0.144366
teacher pair=902 top=57 score_mean=0.144366
teacher pair=903 top=57 score_mean=0.144366
teacher pair=904 top=57 score_mean=0.144366
teacher pair=905 top=57 score_mean=0.144366
teacher pair=906 top=57 score_mean=0.144366
teacher pair=907 top=57 score_mean=0.144366
teacher pair=908 top=57 score_mean=0.144366
teacher pair=909 top=57 score_mean=0.144366
teacher pair=910 top=57 score_mean=0.144366
teacher pair=911 top=57 score_mean=0.144366
teacher pair=912 top=57 score_mean=0.144366
teacher pair=913 top=57 score_mean=0.144366
teacher pair=914 top=57 score_mean=0.144366
teacher pair=915 top=57 score_mean=0.144366
teacher pair=916 top=57 score_mean=0.144366
teacher pair=917 top=57 score_mean=0.144366
teacher pair=918 top=57 score_mean=0.144366
teacher pair=919 top=57 score_mean=0.144366
teacher pair=920 top=57 score_mean=0.144366
teacher pair=921 top=57 score_mean=0.144366
teacher pair=922 top=57 score_mean=0.144366
teacher pair=923 top=57 score_mean=0.144366
teacher pair=924 top=57 score_mean=0.144366
teacher pair=925 top=57 score_mean=0.144366
teacher pair=926 top=57 score_mean=0.144366
teacher pair=927 top=57 score_mean=0.144366
teacher pair=928 top=57 score_mean=0.144366
teacher pair=929 top=57 score_mean=0.144366
teacher pair=930 top=57 score_mean=0.144366
teacher pair=931 top=57 score_mean=0.144366
teacher pair=932 top=57 score_mean=0.144366
teacher pair=933 top=57 score_mean=0.144366
teacher pair=934 top=57 score_mean=0.144366
teacher pair=935 top=57 score_mean=0.144366
teacher pair=936 top=57 score_mean=0.144366
teacher pair=937 top=57 score_mean=0.144366
teacher pair=938 top=57 score_mean=0.144366
teacher pair=939 top=57 score_mean=0.144366
teacher pair=940 top=57 score_mean=0.144366
teacher pair=941 top=57 score_mean=0.144366
teacher pair=942 top=57 score_mean=0.144366
teacher pair=943 top=57 score_mean=0.144366
teacher pair=944 top=57 score_mean=0.144366
teacher pair=945 top=57 score_mean=0.144366
teacher pair=946 top=57 score_mean=0.144366
teacher pair=947 top=57 score_mean=0.144366
teacher pair=948 top=57 score_mean=0.144366
teacher pair=949 top=57 score_mean=0.144366
teacher pair=950 top=57 score_mean=0.144366
teacher pair=951 top=57 score_mean=0.144366
teacher pair=952 top=57 score_mean=0.144366
teacher pair=953 top=57 score_mean=0.144366
teacher pair=954 top=57 score_mean=0.144366
teacher pair=955 top=57 score_mean=0.144366
teacher pair=956 top=57 score_mean=0.144366
teacher pair=957 top=57 score_mean=0.144366
teacher pair=958 top=57 score_mean=0.144366
teacher pair=959 top=57 score_mean=0.144366
teacher pair=960 top=57 score_mean=0.144366
teacher pair=961 top=57 score_mean=0.144366
teacher pair=962 top=57 score_mean=0.144366
teacher pair=963 top=57 score_mean=0.144366
teacher pair=964 top=57 score_mean=0.144366
teacher pair=965 top=57 score_mean=0.144366
teacher pair=966 top=57 score_mean=0.144366
teacher pair=967 top=57 score_mean=0.144366
teacher pair=968 top=57 score_mean=0.144366
teacher pair=969 top=57 score_mean=0.144366
teacher pair=970 top=57 score_mean=0.144366
teacher pair=971 top=57 score_mean=0.144366
teacher pair=972 top=57 score_mean=0.144366
teacher pair=973 top=57 score_mean=0.144366
teacher pair=974 top=57 score_mean=0.144366
teacher pair=975 top=57 score_mean=0.144366
teacher pair=976 top=57 score_mean=0.144366
teacher pair=977 top=57 score_mean=0.144366
teacher pair=978 top=57 score_mean=0.144366
teacher pair=979 top=57 score_mean=0.144366
teacher pair=980 top=57 score_mean=0.144366
teacher pair=981 top=57 score_mean=0.144366
teacher pair=982 top=57 score_mean=0.144366
teacher pair=983 top=57 score_mean=0.144366
teacher pair=984 top=57 score_mean=0.144366
teacher pair=985 top=57 score_mean=0.144366
teacher pair=986 top=57 score_mean=0.144366
teacher pair=987 top=57 score_mean=0.144366
teacher pair=988 top=57 score_mean=0.144366
teacher pair=989 top=57 score_mean=0.144366
teacher pair=990 top=57 score_mean=0.144366
teacher pair=991 top=57 score_mean=0.144366
teacher pair=992 top=57 score_mean=0.144366
teacher pair=993 top=57 score_mean=0.144366
teacher pair=994 top=57 score_mean=0.144366
teacher pair=995 top=57 score_mean=0.144366
teacher pair=996 top=57 score_mean=0.144366
teacher pair=997 top=57 score_mean=0.144366
teacher pair=998 top=57 score_mean=0.144366
teacher pair=999 top=57 score_mean=0.144366
wrote 250 teacher files to /raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/predictor_distill_wikitext/teacher_cache_2k
