rate,example_id,doc_len,query_count,selected_count_mean,token_jaccard_mean,token_overlap_mean,block_jaccard_mean,block_overlap_mean,native_control_token_jaccard_mean,native_control_token_overlap_mean,all_query_common_count,all_query_common_ratio_to_selected,freq_0_frac,freq_1_4_frac,freq_5_8_frac,freq_9_12_frac,freq_13_15_frac,freq_16_frac,freq_16_ratio_to_selected,source_json
0.1,10,6729,16,672.0,0.7011347539745507,0.8181795634920636,0.7543110650484302,0.8763826536726019,0.6245904524330038,0.7681826636904762,413,0.6145833333333334,0.8054688661019468,0.0838163174320107,0.01887353247139248,0.019022142963293208,0.011443007876356071,0.06137613315500074,0.6145833333333334,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,11,6287,16,628.0,0.7081710577759449,0.8228503184713376,0.7774481848112894,0.9053758591784469,0.6204713903037973,0.7646546576433121,410,0.6528662420382165,0.8191506282805789,0.06553205026244632,0.02529028153332273,0.0178145379354223,0.0069985684746301895,0.06521393351359948,0.6528662420382165,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,12,7800,16,780.0,0.6926247893850971,0.8119764957264958,0.7616070562706861,0.878736284309213,0.6088920312038122,0.7559895833333333,465,0.5961538461538461,0.8207692307692308,0.06576923076923077,0.025512820512820514,0.015,0.013333333333333334,0.05961538461538462,0.5961538461538461,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,13,7277,16,727.0,0.6733344455296553,0.79784502521779,0.7336381734286729,0.8597137509642018,0.5834491760275802,0.7362878266850068,440,0.6052269601100413,0.7946956163254089,0.09138381201044386,0.029957400027483854,0.01264257248866291,0.010856122028308369,0.06046447711969218,0.6052269601100413,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,14,4816,16,481.0,0.6385904808739554,0.7691614691614693,0.7227278453655958,0.8476104404038338,0.5263217179072179,0.6877923596673596,253,0.525987525987526,0.8052325581395349,0.07495847176079734,0.03550664451827242,0.01951827242524917,0.012250830564784054,0.05253322259136212,0.525987525987526,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,15,7883,16,788.0,0.7185126411778927,0.8313980541455162,0.7897179005052984,0.8937046195865934,0.6611334001103879,0.7947335025380711,464,0.5888324873096447,0.8231637701382722,0.06469618165672968,0.019155143980718,0.016491183559558545,0.017632880882912597,0.058860839781808956,0.5888324873096447,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,16,6491,16,649.0,0.6296864380380971,0.7551746276322546,0.7253193572804882,0.9067251193651656,0.46401626509923666,0.633330123266564,324,0.49922958397534667,0.8100446772454167,0.06069942997997227,0.051455861962717606,0.0163303034971499,0.011554460021568326,0.049915267293175164,0.49922958397534667,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,17,8638,16,863.0,0.6601081770518261,0.789156044804944,0.7391966800533168,0.8724073732147867,0.5965843244253426,0.746614281575898,483,0.5596755504055619,0.7842093077101181,0.1053484602917342,0.02234313498495022,0.017596665894883075,0.014586709886547812,0.055915721231766614,0.5596755504055619,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,18,6712,16,671.0,0.7064285195289416,0.8214232488822653,0.7939932618357394,0.9110004186788995,0.6334479995248545,0.7730067064083457,400,0.5961251862891207,0.8134684147794994,0.07464243146603099,0.02100715137067938,0.015196662693682956,0.016090584028605484,0.05959475566150179,0.5961251862891207,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.1,19,6007,16,600.0,0.6814919685171927,0.8034027777777778,0.7783902093846554,0.892126725025296,0.5973976737789775,0.7463541666666667,358,0.5966666666666667,0.8122190777426336,0.07524554686199433,0.027135009155984685,0.013817213251206925,0.011986016314299984,0.059597136673880474,0.5966666666666667,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.1_rrf.json
0.15,0,7110,16,1066.0,0.7180303630735722,0.8311053783614759,0.7949640982324279,0.8960695624748073,0.6698849415830966,0.8010524155722326,678,0.6360225140712945,0.7177215189873418,0.1209563994374121,0.02180028129395218,0.027144866385372713,0.017018284106891702,0.09535864978902954,0.6360225140712945,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,1,8866,16,1329.0,0.6188655189190279,0.753066215199398,0.7084113876988659,0.8428017547860522,0.4852890081842371,0.6530873777276147,691,0.5199398043641836,0.7039251071509136,0.11211369275885405,0.06541845251522671,0.02526505752312204,0.015339499210466952,0.07793819084141665,0.5199398043641836,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,2,7978,16,1196.0,0.7535971392844587,0.8567377369007804,0.826149955506692,0.9261450229014901,0.7213226888024626,0.8373353887959867,755,0.6312709030100334,0.7575833542241163,0.0787164702933066,0.021809977437954375,0.02005515166708448,0.02719979944848333,0.0946352469290549,0.6312709030100334,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,3,7124,16,1068.0,0.640736484969894,0.7711922596754057,0.7625393013499628,0.8713781171254791,0.5262445114634915,0.6884948501872659,519,0.4859550561797753,0.7171532846715328,0.1014879281302639,0.05081414935429534,0.03298708590679394,0.024705221785513758,0.07285233015160023,0.4859550561797753,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,4,7612,16,1141.0,0.7125435250348606,0.8262708150744961,0.7736011931427441,0.8974565121135183,0.6721838215607842,0.801873356704645,633,0.5547765118317266,0.7168943772990016,0.12375197057277983,0.017078297425118235,0.024960588544403573,0.03415659485023647,0.08315817130846033,0.5547765118317266,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,5,8890,16,1333.0,0.6689922959902562,0.7954113528382096,0.7578618426757603,0.877354252252231,0.5895547477385765,0.7414783383345837,734,0.5506376594148538,0.7053993250843644,0.12485939257592801,0.03892013498312711,0.023509561304836897,0.024746906636670417,0.08256467941507312,0.5506376594148538,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,6,6497,16,974.0,0.699904134539939,0.81854893908282,0.7397864910374354,0.8859987511401939,0.6286945156515269,0.770822638603696,596,0.6119096509240246,0.7271048176081268,0.10081576112051716,0.03740187778974911,0.024318916422964444,0.018623980298599352,0.0917346467600431,0.6119096509240246,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,7,9306,16,1395.0,0.6800426375193607,0.8041397849462366,0.7726837635958985,0.8951325518147567,0.6036162513876697,0.7514896953405018,804,0.5763440860215053,0.7213625617880937,0.10616806361487213,0.03986675263271008,0.02611218568665377,0.02009456264775414,0.08639587362991619,0.5763440860215053,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,8,7048,16,1057.0,0.6806527063241423,0.7997082939135919,0.7651043210526162,0.8900791975947023,0.5834779206881912,0.7348036896877956,540,0.510879848628193,0.6935300794551645,0.13436435868331442,0.04256526674233825,0.021140749148694665,0.03178206583427923,0.07661748013620885,0.510879848628193,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,9,8091,16,1213.0,0.6923706111480086,0.8122217642209398,0.7836113660056938,0.9005443543548538,0.5984053041605859,0.748093569661995,726,0.5985160758450123,0.7324187368681251,0.0931899641577061,0.043010752688172046,0.024100852799406748,0.017550364602644915,0.08972932888394512,0.5985160758450123,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,10,6729,16,1009.0,0.7066361661984984,0.821605550049554,0.7809130587998253,0.8896662778934593,0.6321738675905493,0.7739407829534192,600,0.5946481665014867,0.7099123198097785,0.12617030762371823,0.02704710952593253,0.022886015752712142,0.024817952147421607,0.08916629514043692,0.5946481665014867,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,11,6287,16,943.0,0.7281574538649591,0.8374690703428774,0.7538475669515832,0.9022883354857915,0.6507019669524191,0.7877120890774125,613,0.6500530222693531,0.7331000477175124,0.10084300938444409,0.029425799268331478,0.022427230793701288,0.016701129314458406,0.09750278352155241,0.6500530222693531,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,12,7800,16,1170.0,0.7335380773813716,0.8416452991452993,0.834290216604719,0.9271304765700522,0.6623184474252958,0.7959935897435897,735,0.6282051282051282,0.7521794871794871,0.08,0.029743589743589743,0.022435897435897436,0.02141025641025641,0.09423076923076923,0.6282051282051282,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,13,7277,16,1091.0,0.6692689929874114,0.7954094103269171,0.7672562487240457,0.8950459967583965,0.5810812854725029,0.7346614344637947,659,0.6040329972502292,0.6993266455957126,0.12986120654115707,0.04314964958087124,0.022949017452246805,0.014154184416655216,0.09055929641335715,0.6040329972502292,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,14,4816,16,722.0,0.6598274499865227,0.7864150507848569,0.7702395982522726,0.8901786137356739,0.5545843034831989,0.7122359764542936,389,0.538781163434903,0.7213455149501661,0.0986295681063123,0.053156146179401995,0.025332225913621262,0.020764119601328904,0.08077242524916943,0.538781163434903,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,15,7883,16,1182.0,0.7342510665277975,0.8430273547659335,0.8264063123114949,0.9206406746261457,0.6875435828872759,0.813769035532995,723,0.6116751269035533,0.7493340098947101,0.08461245718635037,0.024736775339337814,0.02270709120893061,0.02689331472789547,0.0917163516427756,0.6116751269035533,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,16,6491,16,973.0,0.6585064990577361,0.7807810894141828,0.7616848024741684,0.9039855175930339,0.5155568107676665,0.6797597636176773,532,0.5467625899280576,0.7308581112309351,0.08057310121706979,0.06378061931905715,0.02557387151440456,0.017254660298875367,0.08195963641965799,0.5467625899280576,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,17,8638,16,1295.0,0.6860675598251155,0.808133848133848,0.7670248853130304,0.8820387091457632,0.6270987958598986,0.7698962355212355,748,0.5776061776061776,0.6991201667052559,0.13660569576290807,0.029868025005788376,0.02419541560546423,0.0236165779115536,0.08659411900902987,0.5776061776061776,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,18,6712,16,1006.0,0.7298437406530602,0.8386514247846255,0.8122691642845056,0.9151031120409768,0.6740711286375948,0.8031964463220675,630,0.6262425447316103,0.7260131108462455,0.11039928486293206,0.02264600715137068,0.02443384982121573,0.02264600715137068,0.09386174016686531,0.6262425447316103,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.15,19,6007,16,901.0,0.7003097095083607,0.8175823159452461,0.8066335342723043,0.9040381497267322,0.6256271351359364,0.7680008324084351,546,0.6059933407325194,0.7329781921092059,0.09721991010487764,0.03612452139170967,0.0234726152821708,0.019310804061927752,0.0908939570501082,0.6059933407325194,MOTIVATION_EXPERIMENTS/full_rag_draft_query_stability/recomputed_from_saved_scores/offline_draft_20260708_013713_20examples_10passages_rate0.15.json
0.2,0,7110,16,1422.0,0.7202906190303278,0.8326887013595875,0.8260283830793167,0.9150877754765845,0.6754348586271488,0.8047754043600562,868,0.6104078762306611,0.6409282700421941,0.14120956399437412,0.028832630098452883,0.039662447257383965,0.02728551336146273,0.12208157524613221,0.6104078762306611,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,1,8866,16,1773.0,0.640028279688915,0.7699379582628313,0.781867744396235,0.8860600645468651,0.5100827011042075,0.6752150310208684,948,0.5346869712351946,0.6258741258741258,0.1291450484998872,0.08222422738551771,0.03394992104669524,0.021881344461989624,0.10692533273178434,0.5346869712351946,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,2,7978,16,1595.0,0.7661162037145092,0.865350052246604,0.8437069293701633,0.9326030310358365,0.7344274420455945,0.8464733542319749,1045,0.6551724137931034,0.6881423915768363,0.09438455753321634,0.026823765354725495,0.026949110052644772,0.03271496615693156,0.13098520932564553,0.6551724137931034,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,3,7124,16,1424.0,0.6774226058345647,0.8001521535580524,0.8344768645440245,0.9175698112284866,0.5753009689172314,0.7294153792134831,785,0.5512640449438202,0.6454239191465468,0.11945536215609208,0.05474452554744526,0.042391914654688376,0.027793374508702975,0.11019090398652442,0.5512640449438202,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,4,7612,16,1522.0,0.7392690302648153,0.8452310556285589,0.8266849876334862,0.9204884319253215,0.7019436505393342,0.8233204664914586,905,0.5946123521681997,0.651077246452969,0.13570677877036258,0.02075669994745139,0.033236994219653176,0.040331056227009984,0.11889122438255387,0.5946123521681997,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,5,8890,16,1778.0,0.6779530181124694,0.8020059992500937,0.7995027733558203,0.9019659995153797,0.596558107972132,0.7469857283464567,998,0.5613048368953881,0.6227221597300338,0.14791901012373454,0.05016872890888639,0.0374578177727784,0.029471316085489314,0.11226096737907762,0.5613048368953881,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,6,6497,16,1299.0,0.7218527724327725,0.8336797536566589,0.8269904294238131,0.9230061348614018,0.6578185441738925,0.7921959199384142,831,0.6397228637413395,0.6561489918423888,0.11897798984146529,0.039094966907803605,0.03524703709404341,0.02262582730490996,0.12790518700938894,0.6397228637413395,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,7,9306,16,1861.0,0.6987547062935602,0.8178533046749059,0.8353958022626355,0.9175594211084162,0.6246821844609083,0.7678331542181622,1082,0.5814078452444922,0.6494734579840963,0.12013754566946057,0.05104233827638083,0.032237266279819474,0.030840318074360627,0.11626907371588223,0.5814078452444922,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,8,7048,16,1409.0,0.6896453454592605,0.8078601845280341,0.7946360410842687,0.9024193738612849,0.5961213442948287,0.7456862136266855,804,0.5706174591909156,0.6057037457434733,0.1662883087400681,0.05249716231555051,0.029937570942111236,0.031498297389330306,0.11407491486946651,0.5706174591909156,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,9,8091,16,1618.0,0.7007334530459093,0.8182272352698805,0.8302648629465516,0.9192518224860897,0.6088184108271041,0.7562963535228677,978,0.6044499381953028,0.6555431961438636,0.11049314052651094,0.05734767025089606,0.03139290569768879,0.024348041033246816,0.12087504634779385,0.6044499381953028,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,10,6729,16,1345.0,0.7170987668439893,0.8297521685254027,0.8263556261683234,0.9139187419138627,0.648725305775651,0.7864660780669145,827,0.6148698884758365,0.6278793282805766,0.15351463813345223,0.036409570515678405,0.02808738296923763,0.03120820329915292,0.12290087680190222,0.6148698884758365,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,11,6287,16,1257.0,0.7201967511558126,0.831901352426412,0.8212064166770007,0.9260682113704275,0.6461990079990747,0.7843948886237072,790,0.6284805091487669,0.6451407666613648,0.13344997614124385,0.03785589311277239,0.03181167488468268,0.026085573405439797,0.1256561157944966,0.6284805091487669,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,12,7800,16,1560.0,0.7593805940099813,0.8596367521367522,0.8773627985357642,0.9490888541431176,0.6981600103662254,0.8214443108974359,1023,0.6557692307692308,0.6866666666666666,0.09076923076923077,0.033205128205128207,0.030384615384615385,0.02782051282051282,0.13115384615384615,0.6557692307692308,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,13,7277,16,1455.0,0.6733886213413458,0.7982302405498284,0.8181910181854816,0.9111904692811211,0.5909345743110144,0.7423432130584193,844,0.5800687285223368,0.6058815445925518,0.16902569740277587,0.05084512848701388,0.03050707709220833,0.027758691768585957,0.1159818606568641,0.5800687285223368,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,14,4816,16,963.0,0.6864068801303925,0.806914157147802,0.8142500179701463,0.9124654429154435,0.5856302700467512,0.7375389408099688,564,0.5856697819314641,0.645141196013289,0.11710963455149502,0.06353820598006645,0.0340531561461794,0.02304817275747508,0.11710963455149502,0.5856697819314641,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,15,7883,16,1576.0,0.7645415868863253,0.8634623519458544,0.8708219313774822,0.9397012499743101,0.7179648895166768,0.835084866751269,1031,0.6541878172588832,0.6865406571102373,0.0937460357731828,0.03006469618165673,0.027527591018647723,0.03133324876316123,0.1307877711531143,0.6541878172588832,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,16,6491,16,1298.0,0.6725925899932321,0.7931497175141243,0.8080693432231596,0.917635561742126,0.5403703183827289,0.7011146956856703,727,0.5600924499229584,0.6552149129564012,0.09459251270990603,0.07764597134493914,0.038206747804652594,0.022338622708365428,0.11200123247573564,0.5600924499229584,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,17,8638,16,1727.0,0.6848933378303459,0.8073875699671879,0.8110183477153383,0.9059162122897764,0.625526948121051,0.768728286045165,982,0.5686160972785177,0.6085899513776337,0.1702940495485066,0.040171335957397546,0.035077564250984024,0.032183375781430885,0.11368372308404723,0.5686160972785177,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,18,6712,16,1342.0,0.7222998648003184,0.8341778440139096,0.8363707736222724,0.9210312798879488,0.6722349005373693,0.8020212369597616,814,0.6065573770491803,0.6370679380214541,0.14526221692491062,0.029499404052443386,0.034117997616209775,0.032777115613825986,0.12127532777115614,0.6065573770491803,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.2,19,6007,16,1201.0,0.7189965915627233,0.8313627532611712,0.8465488086285745,0.9255525733866834,0.6436215654096282,0.7822257493755205,755,0.6286427976686095,0.6620609289162643,0.11003828866322624,0.048277010154819375,0.029632095888130514,0.02430497752621941,0.1256866988513401,0.6286427976686095,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/draft_batch_20260626_184238_20examples_10passages_rate0.2_rrf.json
0.3,0,7110,16,2133.0,0.7577461568887122,0.8583137990310986,0.8943696883355645,0.951875312612846,0.7195095562537497,0.8353551336146274,1343,0.6296296296296297,0.5111111111111111,0.16469760900140648,0.0360056258790436,0.04852320675105485,0.05077355836849508,0.18888888888888888,0.6296296296296297,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,1,8866,16,2659.0,0.677466305307805,0.7993355898207347,0.8685622356878115,0.9433485703982719,0.5577750458920457,0.7157942365550959,1499,0.5637457690861226,0.48939769907511843,0.14685314685314685,0.10839160839160839,0.04849988720956463,0.03778479584931198,0.1690728626212497,0.5637457690861226,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,2,7978,16,2393.0,0.7996475850661524,0.8871430561359521,0.8843887080589231,0.9508204905939702,0.7719437137601723,0.8710888529043042,1640,0.6853322189720017,0.5640511406367511,0.11030333416896465,0.035723238906994234,0.035221860115317125,0.04913512158435698,0.20556530458761593,0.6853322189720017,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,3,7124,16,2137.0,0.7219875637246972,0.8334191233816878,0.8897251006709302,0.9477893643505998,0.6389222911947579,0.7788664014974264,1274,0.5961628451099672,0.5126333520494104,0.1403705783267827,0.06723750701852892,0.05530600786075238,0.04562043795620438,0.17883211678832117,0.5961628451099672,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
